datahora,Qobs,Qsim
2020-11-09 18:00:00+00:00,15.120,10.769
2020-11-10 00:00:00+00:00,15.395,11.952
2020-11-10 06:00:00+00:00,15.633,12.796
2020-11-10 12:00:00+00:00,15.868,13.221
2020-11-10 18:00:00+00:00,15.457,13.433
2020-11-11 00:00:00+00:00,15.385,13.507
2020-11-11 06:00:00+00:00,15.447,13.533
2020-11-11 12:00:00+00:00,15.557,14.461
2020-11-11 18:00:00+00:00,17.472,19.409
2020-11-12 00:00:00+00:00,17.942,22.602
2020-11-12 06:00:00+00:00,17.512,24.261
2020-11-12 12:00:00+00:00,18.303,25.307
2020-11-12 18:00:00+00:00,19.557,25.990
2020-11-13 00:00:00+00:00,22.523,26.416
2020-11-13 06:00:00+00:00,28.148,26.727
2020-11-13 12:00:00+00:00,33.648,26.871
2020-11-13 18:00:00+00:00,37.010,26.882
2020-11-14 00:00:00+00:00,36.888,26.790
2020-11-14 06:00:00+00:00,35.052,26.617
2020-11-14 12:00:00+00:00,33.527,26.375
2020-11-14 18:00:00+00:00,31.755,26.083
2020-11-15 00:00:00+00:00,30.705,25.694
2020-11-15 06:00:00+00:00,29.783,25.318
2020-11-15 12:00:00+00:00,29.317,24.882
2020-11-15 18:00:00+00:00,28.487,24.426
2020-11-16 00:00:00+00:00,27.033,24.546
2020-11-16 06:00:00+00:00,25.482,24.460
2020-11-16 12:00:00+00:00,24.482,24.207
2020-11-16 18:00:00+00:00,22.707,23.857
2020-11-17 00:00:00+00:00,22.143,23.473
2020-11-17 06:00:00+00:00,21.525,23.200
2020-11-17 12:00:00+00:00,21.253,22.860
2020-11-17 18:00:00+00:00,20.472,22.471
2020-11-18 00:00:00+00:00,19.557,22.069
2020-11-18 06:00:00+00:00,18.925,21.650
2020-11-18 12:00:00+00:00,19.338,21.215
2020-11-18 18:00:00+00:00,19.382,22.684
2020-11-19 00:00:00+00:00,19.670,24.620
2020-11-19 06:00:00+00:00,19.893,25.734
2020-11-19 12:00:00+00:00,21.477,27.107
2020-11-19 18:00:00+00:00,23.322,27.889
2020-11-20 00:00:00+00:00,25.265,28.220
2020-11-20 06:00:00+00:00,26.788,28.337
2020-11-20 12:00:00+00:00,28.348,28.299
2020-11-20 18:00:00+00:00,29.315,28.140
2020-11-21 00:00:00+00:00,30.117,27.895
2020-11-21 06:00:00+00:00,30.445,27.623
2020-11-21 12:00:00+00:00,30.235,27.458
2020-11-21 18:00:00+00:00,29.640,27.379
2020-11-22 00:00:00+00:00,28.893,27.175
2020-11-22 06:00:00+00:00,28.197,26.852
2020-11-22 12:00:00+00:00,28.273,26.462
2020-11-22 18:00:00+00:00,27.700,26.034
2020-11-23 00:00:00+00:00,27.567,25.813
2020-11-23 06:00:00+00:00,27.280,25.486
2020-11-23 12:00:00+00:00,27.467,25.075
2020-11-23 18:00:00+00:00,27.475,24.632
2020-11-24 00:00:00+00:00,27.150,24.168
2020-11-24 06:00:00+00:00,26.515,23.682
2020-11-24 12:00:00+00:00,25.837,23.189
2020-11-24 18:00:00+00:00,24.552,22.693
2020-11-25 00:00:00+00:00,23.645,22.187
2020-11-25 06:00:00+00:00,22.400,21.682
2020-11-25 12:00:00+00:00,21.725,21.184
2020-11-25 18:00:00+00:00,21.042,20.694
2020-11-26 00:00:00+00:00,20.918,20.200
2020-11-26 06:00:00+00:00,20.390,19.706
2020-11-26 12:00:00+00:00,19.983,19.225
2020-11-26 18:00:00+00:00,19.147,18.750
2020-11-27 00:00:00+00:00,19.620,18.343
2020-11-27 06:00:00+00:00,19.682,18.632
2020-11-27 12:00:00+00:00,19.617,18.755
2020-11-27 18:00:00+00:00,21.605,20.553
2020-11-28 00:00:00+00:00,23.353,24.682
2020-11-28 06:00:00+00:00,31.910,28.003
2020-11-28 12:00:00+00:00,28.332,29.802
2020-11-28 18:00:00+00:00,27.728,30.811
2020-11-29 00:00:00+00:00,30.922,31.403
2020-11-29 06:00:00+00:00,34.490,31.723
2020-11-29 12:00:00+00:00,38.282,31.884
2020-11-29 18:00:00+00:00,42.942,31.879
2020-11-30 00:00:00+00:00,46.900,31.764
2020-11-30 06:00:00+00:00,48.333,31.641
2020-11-30 12:00:00+00:00,47.373,31.400
2020-11-30 18:00:00+00:00,44.700,31.168
2020-12-01 00:00:00+00:00,42.897,30.841
2020-12-01 06:00:00+00:00,40.110,30.430
2020-12-01 12:00:00+00:00,37.030,30.005
2020-12-01 18:00:00+00:00,34.192,29.544
2020-12-02 00:00:00+00:00,31.930,29.035
2020-12-02 06:00:00+00:00,30.762,28.496
2020-12-02 12:00:00+00:00,29.967,27.939
2020-12-02 18:00:00+00:00,28.835,27.365
2020-12-03 00:00:00+00:00,27.977,26.782
2020-12-03 06:00:00+00:00,27.760,26.253
2020-12-03 12:00:00+00:00,30.558,30.184
2020-12-03 18:00:00+00:00,29.583,32.576
2020-12-04 00:00:00+00:00,29.405,33.558
2020-12-04 06:00:00+00:00,31.250,34.020
2020-12-04 12:00:00+00:00,33.987,34.179
2020-12-04 18:00:00+00:00,37.043,34.162
2020-12-05 00:00:00+00:00,42.222,35.792
2020-12-05 06:00:00+00:00,53.772,36.738
2020-12-05 12:00:00+00:00,66.068,40.150
2020-12-05 18:00:00+00:00,75.078,43.842
2020-12-06 00:00:00+00:00,79.688,48.274
2020-12-06 06:00:00+00:00,84.935,51.052
2020-12-06 12:00:00+00:00,91.218,52.918
2020-12-06 18:00:00+00:00,98.958,54.787
2020-12-07 00:00:00+00:00,107.565,55.931
2020-12-07 06:00:00+00:00,115.125,56.501
2020-12-07 12:00:00+00:00,120.313,56.722
2020-12-07 18:00:00+00:00,122.707,56.764
2020-12-08 00:00:00+00:00,122.573,56.546
2020-12-08 06:00:00+00:00,120.473,56.113
2020-12-08 12:00:00+00:00,116.950,55.539
2020-12-08 18:00:00+00:00,112.558,54.847
2020-12-09 00:00:00+00:00,107.593,54.055
2020-12-09 06:00:00+00:00,102.322,53.196
2020-12-09 12:00:00+00:00,97.170,52.274
2020-12-09 18:00:00+00:00,92.200,51.303
2020-12-10 00:00:00+00:00,87.803,50.329
2020-12-10 06:00:00+00:00,83.668,49.320
2020-12-10 12:00:00+00:00,79.948,48.277
2020-12-10 18:00:00+00:00,76.155,47.213
2020-12-11 00:00:00+00:00,72.677,46.138
2020-12-11 06:00:00+00:00,69.327,45.056
2020-12-11 12:00:00+00:00,66.380,43.972
2020-12-11 18:00:00+00:00,63.573,42.889
2020-12-12 00:00:00+00:00,61.383,41.798
2020-12-12 06:00:00+00:00,59.333,40.727
2020-12-12 12:00:00+00:00,57.370,39.668
2020-12-12 18:00:00+00:00,54.940,38.622
2020-12-13 00:00:00+00:00,52.627,38.466
2020-12-13 06:00:00+00:00,50.893,38.082
2020-12-13 12:00:00+00:00,48.852,37.434
2020-12-13 18:00:00+00:00,46.315,36.771
2020-12-14 00:00:00+00:00,44.145,36.028
2020-12-14 06:00:00+00:00,43.312,36.744
2020-12-14 12:00:00+00:00,42.688,36.928
2020-12-14 18:00:00+00:00,42.485,36.630
2020-12-15 00:00:00+00:00,42.815,38.123
2020-12-15 06:00:00+00:00,42.772,39.010
2020-12-15 12:00:00+00:00,44.095,40.874
2020-12-15 18:00:00+00:00,47.572,44.467
2020-12-16 00:00:00+00:00,51.678,46.571
2020-12-16 06:00:00+00:00,57.067,47.488
2020-12-16 12:00:00+00:00,65.463,47.859
2020-12-16 18:00:00+00:00,73.075,47.897
2020-12-17 00:00:00+00:00,79.243,47.711
2020-12-17 06:00:00+00:00,92.770,52.040
2020-12-17 12:00:00+00:00,95.855,57.688
2020-12-17 18:00:00+00:00,96.660,62.513
2020-12-18 00:00:00+00:00,96.772,63.830
2020-12-18 06:00:00+00:00,101.738,64.887
2020-12-18 12:00:00+00:00,106.748,66.804
2020-12-18 18:00:00+00:00,111.220,68.925
2020-12-19 00:00:00+00:00,115.675,68.158
2020-12-19 06:00:00+00:00,118.610,67.209
2020-12-19 12:00:00+00:00,119.778,66.104
2020-12-19 18:00:00+00:00,118.717,65.044
2020-12-20 00:00:00+00:00,116.257,65.011
2020-12-20 06:00:00+00:00,112.367,65.169
2020-12-20 12:00:00+00:00,107.073,64.709
2020-12-20 18:00:00+00:00,101.743,64.463
2020-12-21 00:00:00+00:00,97.392,63.958
2020-12-21 06:00:00+00:00,92.967,63.120
2020-12-21 12:00:00+00:00,89.420,62.099
2020-12-21 18:00:00+00:00,86.320,61.004
2020-12-22 00:00:00+00:00,83.322,60.042
2020-12-22 06:00:00+00:00,79.978,58.945
2020-12-22 12:00:00+00:00,76.715,57.747
2020-12-22 18:00:00+00:00,73.518,56.499
2020-12-23 00:00:00+00:00,70.395,55.223
2020-12-23 06:00:00+00:00,67.175,53.934
2020-12-23 12:00:00+00:00,64.285,52.666
2020-12-23 18:00:00+00:00,61.732,51.392
2020-12-24 00:00:00+00:00,59.757,50.096
2020-12-24 06:00:00+00:00,58.225,48.879
2020-12-24 12:00:00+00:00,57.010,47.655
2020-12-24 18:00:00+00:00,55.515,46.427
2020-12-25 00:00:00+00:00,53.972,45.206
2020-12-25 06:00:00+00:00,52.858,43.997
2020-12-25 12:00:00+00:00,51.840,42.807
2020-12-25 18:00:00+00:00,50.075,41.635
2020-12-26 00:00:00+00:00,48.023,40.484
2020-12-26 06:00:00+00:00,45.642,39.355
2020-12-26 12:00:00+00:00,43.548,38.287
2020-12-26 18:00:00+00:00,41.432,37.193
2020-12-27 00:00:00+00:00,39.920,36.128
2020-12-27 06:00:00+00:00,39.325,35.125
2020-12-27 12:00:00+00:00,38.753,34.119
2020-12-27 18:00:00+00:00,37.950,33.165
2020-12-28 00:00:00+00:00,37.388,32.851
2020-12-28 06:00:00+00:00,37.798,32.350
2020-12-28 12:00:00+00:00,37.617,31.683
2020-12-28 18:00:00+00:00,37.022,30.960
2020-12-29 00:00:00+00:00,36.547,30.319
2020-12-29 06:00:00+00:00,37.187,29.634
2020-12-29 12:00:00+00:00,36.920,28.912
2020-12-29 18:00:00+00:00,35.630,28.286
2020-12-30 00:00:00+00:00,35.765,28.506
2020-12-30 06:00:00+00:00,35.842,28.401
2020-12-30 12:00:00+00:00,35.088,28.025
2020-12-30 18:00:00+00:00,34.483,27.551
2020-12-31 00:00:00+00:00,36.257,27.020
2020-12-31 06:00:00+00:00,38.912,26.530
2020-12-31 12:00:00+00:00,41.365,26.016
2020-12-31 18:00:00+00:00,44.005,27.370
2021-01-01 00:00:00+00:00,44.658,28.057
2021-01-01 06:00:00+00:00,45.172,30.094
2021-01-01 12:00:00+00:00,46.445,31.280
2021-01-01 18:00:00+00:00,47.625,31.723
2021-01-02 00:00:00+00:00,50.257,31.846
2021-01-02 06:00:00+00:00,57.547,31.772
2021-01-02 12:00:00+00:00,67.925,31.565
2021-01-02 18:00:00+00:00,75.450,31.258
2021-01-03 00:00:00+00:00,79.943,30.892
2021-01-03 06:00:00+00:00,82.638,30.466
2021-01-03 12:00:00+00:00,83.017,30.004
2021-01-03 18:00:00+00:00,80.470,29.502
2021-01-04 00:00:00+00:00,76.158,28.972
2021-01-04 06:00:00+00:00,71.758,28.406
2021-01-04 12:00:00+00:00,67.553,27.838
2021-01-04 18:00:00+00:00,63.758,27.221
2021-01-05 00:00:00+00:00,60.787,26.568
2021-01-05 06:00:00+00:00,58.800,25.963
2021-01-05 12:00:00+00:00,57.807,25.378
2021-01-05 18:00:00+00:00,57.073,24.794
2021-01-06 00:00:00+00:00,56.642,25.789
2021-01-06 06:00:00+00:00,56.363,26.283
2021-01-06 12:00:00+00:00,56.078,26.316
2021-01-06 18:00:00+00:00,55.385,26.200
2021-01-07 00:00:00+00:00,55.698,26.628
2021-01-07 06:00:00+00:00,56.350,26.776
2021-01-07 12:00:00+00:00,54.952,26.648
2021-01-07 18:00:00+00:00,53.312,26.397
2021-01-08 00:00:00+00:00,51.943,29.164
2021-01-08 06:00:00+00:00,52.210,30.953
2021-01-08 12:00:00+00:00,52.282,31.725
2021-01-08 18:00:00+00:00,55.047,32.345
2021-01-09 00:00:00+00:00,59.308,32.749
2021-01-09 06:00:00+00:00,61.592,32.854
2021-01-09 12:00:00+00:00,62.195,32.778
2021-01-09 18:00:00+00:00,61.410,32.567
2021-01-10 00:00:00+00:00,59.633,32.256
2021-01-10 06:00:00+00:00,58.138,32.048
2021-01-10 12:00:00+00:00,57.575,31.621
2021-01-10 18:00:00+00:00,56.372,31.213
2021-01-11 00:00:00+00:00,54.435,30.746
2021-01-11 06:00:00+00:00,52.373,30.260
2021-01-11 12:00:00+00:00,50.487,29.812
2021-01-11 18:00:00+00:00,48.418,29.327
2021-01-12 00:00:00+00:00,46.795,28.758
2021-01-12 06:00:00+00:00,46.232,28.205
2021-01-12 12:00:00+00:00,45.818,27.576
2021-01-12 18:00:00+00:00,44.923,26.969
2021-01-13 00:00:00+00:00,44.275,28.009
2021-01-13 06:00:00+00:00,46.807,28.794
2021-01-13 12:00:00+00:00,49.138,28.991
2021-01-13 18:00:00+00:00,52.748,28.963
2021-01-14 00:00:00+00:00,51.588,28.793
2021-01-14 06:00:00+00:00,50.982,28.546
2021-01-14 12:00:00+00:00,52.707,28.262
2021-01-14 18:00:00+00:00,53.903,27.890
2021-01-15 00:00:00+00:00,53.260,27.521
2021-01-15 06:00:00+00:00,51.533,27.126
2021-01-15 12:00:00+00:00,49.605,26.683
2021-01-15 18:00:00+00:00,47.740,26.206
2021-01-16 00:00:00+00:00,46.385,25.765
2021-01-16 06:00:00+00:00,46.113,25.284
2021-01-16 12:00:00+00:00,46.285,24.776
2021-01-16 18:00:00+00:00,46.328,24.337
2021-01-17 00:00:00+00:00,46.210,23.871
2021-01-17 06:00:00+00:00,46.447,23.693
2021-01-17 12:00:00+00:00,46.252,23.598
2021-01-17 18:00:00+00:00,46.982,24.523
2021-01-18 00:00:00+00:00,49.205,25.717
2021-01-18 06:00:00+00:00,49.348,26.562
2021-01-18 12:00:00+00:00,50.378,27.062
2021-01-18 18:00:00+00:00,51.553,28.673
2021-01-19 00:00:00+00:00,58.525,34.933
2021-01-19 06:00:00+00:00,78.033,40.240
2021-01-19 12:00:00+00:00,84.668,43.522
2021-01-19 18:00:00+00:00,90.453,50.663
2021-01-20 00:00:00+00:00,103.288,54.117
2021-01-20 06:00:00+00:00,122.348,64.962
2021-01-20 12:00:00+00:00,139.452,79.115
2021-01-20 18:00:00+00:00,155.777,91.166
2021-01-21 00:00:00+00:00,173.192,102.876
2021-01-21 06:00:00+00:00,192.575,117.762
2021-01-21 12:00:00+00:00,213.990,126.219
2021-01-21 18:00:00+00:00,233.570,132.639
2021-01-22 00:00:00+00:00,251.063,132.664
2021-01-22 06:00:00+00:00,266.018,131.874
2021-01-22 12:00:00+00:00,278.487,131.495
2021-01-22 18:00:00+00:00,288.847,129.342
2021-01-23 00:00:00+00:00,297.607,127.041
2021-01-23 06:00:00+00:00,305.130,124.568
2021-01-23 12:00:00+00:00,312.002,121.964
2021-01-23 18:00:00+00:00,318.398,119.274
2021-01-24 00:00:00+00:00,324.242,116.572
2021-01-24 06:00:00+00:00,329.313,113.736
2021-01-24 12:00:00+00:00,333.447,111.055
2021-01-24 18:00:00+00:00,336.398,108.459
2021-01-25 00:00:00+00:00,337.825,106.070
2021-01-25 06:00:00+00:00,337.592,103.615
2021-01-25 12:00:00+00:00,335.267,101.253
2021-01-25 18:00:00+00:00,330.878,99.170
2021-01-26 00:00:00+00:00,324.190,97.513
2021-01-26 06:00:00+00:00,314.907,95.625
2021-01-26 12:00:00+00:00,303.488,93.523
2021-01-26 18:00:00+00:00,290.723,91.338
2021-01-27 00:00:00+00:00,276.165,89.165
2021-01-27 06:00:00+00:00,260.478,86.974
2021-01-27 12:00:00+00:00,245.043,84.794
2021-01-27 18:00:00+00:00,230.195,82.669
2021-01-28 00:00:00+00:00,216.958,81.374
2021-01-28 06:00:00+00:00,203.805,79.835
2021-01-28 12:00:00+00:00,191.557,78.108
2021-01-28 18:00:00+00:00,180.305,76.433
2021-01-29 00:00:00+00:00,170.243,75.667
2021-01-29 06:00:00+00:00,161.242,74.573
2021-01-29 12:00:00+00:00,153.368,73.254
2021-01-29 18:00:00+00:00,147.020,72.215
2021-01-30 00:00:00+00:00,144.417,72.679
2021-01-30 06:00:00+00:00,144.122,72.548
2021-01-30 12:00:00+00:00,143.675,71.998
2021-01-30 18:00:00+00:00,144.132,71.833
2021-01-31 00:00:00+00:00,143.472,71.041
2021-01-31 06:00:00+00:00,141.613,69.983
2021-01-31 12:00:00+00:00,138.483,68.921
2021-01-31 18:00:00+00:00,134.475,67.768
2021-02-01 00:00:00+00:00,130.485,66.515
2021-02-01 06:00:00+00:00,126.373,65.208
2021-02-01 12:00:00+00:00,122.297,63.980
2021-02-01 18:00:00+00:00,118.155,62.964
2021-02-02 00:00:00+00:00,114.622,62.288
2021-02-02 06:00:00+00:00,112.330,61.595
2021-02-02 12:00:00+00:00,109.233,60.685
2021-02-02 18:00:00+00:00,105.958,59.651
2021-02-03 00:00:00+00:00,103.753,59.659
2021-02-03 06:00:00+00:00,103.058,59.322
2021-02-03 12:00:00+00:00,105.580,58.594
2021-02-03 18:00:00+00:00,106.312,57.706
2021-02-04 00:00:00+00:00,105.893,56.706
2021-02-04 06:00:00+00:00,104.770,55.678
2021-02-04 12:00:00+00:00,102.843,54.606
2021-02-04 18:00:00+00:00,99.603,53.514
2021-02-05 00:00:00+00:00,97.670,53.061
2021-02-05 06:00:00+00:00,95.053,52.374
2021-02-05 12:00:00+00:00,92.067,51.489
2021-02-05 18:00:00+00:00,88.155,50.526
2021-02-06 00:00:00+00:00,85.207,49.505
2021-02-06 06:00:00+00:00,82.560,48.487
2021-02-06 12:00:00+00:00,79.942,47.460
2021-02-06 18:00:00+00:00,77.230,46.435
2021-02-07 00:00:00+00:00,75.450,45.412
2021-02-07 06:00:00+00:00,73.017,44.393
2021-02-07 12:00:00+00:00,70.260,43.386
2021-02-07 18:00:00+00:00,67.527,42.346
2021-02-08 00:00:00+00:00,65.705,41.373
2021-02-08 06:00:00+00:00,63.937,40.367
2021-02-08 12:00:00+00:00,62.077,39.426
2021-02-08 18:00:00+00:00,60.240,38.503
2021-02-09 00:00:00+00:00,59.288,37.599
2021-02-09 06:00:00+00:00,58.488,36.716
2021-02-09 12:00:00+00:00,57.617,35.852
2021-02-09 18:00:00+00:00,56.048,35.008
2021-02-10 00:00:00+00:00,54.633,34.185
2021-02-10 06:00:00+00:00,53.007,33.382
2021-02-10 12:00:00+00:00,51.398,32.598
2021-02-10 18:00:00+00:00,50.032,31.835
2021-02-11 00:00:00+00:00,49.277,31.092
2021-02-11 06:00:00+00:00,48.575,30.368
2021-02-11 12:00:00+00:00,47.778,29.664
2021-02-11 18:00:00+00:00,46.787,29.195
2021-02-12 00:00:00+00:00,46.760,30.267
2021-02-12 06:00:00+00:00,48.630,30.749
2021-02-12 12:00:00+00:00,50.777,30.729
2021-02-12 18:00:00+00:00,53.342,30.989
2021-02-13 00:00:00+00:00,56.677,32.064
2021-02-13 06:00:00+00:00,58.602,32.607
2021-02-13 12:00:00+00:00,58.193,32.702
2021-02-13 18:00:00+00:00,57.112,32.604
2021-02-14 00:00:00+00:00,58.077,32.376
2021-02-14 06:00:00+00:00,59.753,33.489
2021-02-14 12:00:00+00:00,62.662,34.069
2021-02-14 18:00:00+00:00,65.260,34.593
2021-02-15 00:00:00+00:00,67.015,36.617
2021-02-15 06:00:00+00:00,68.088,37.888
2021-02-15 12:00:00+00:00,69.153,38.409
2021-02-15 18:00:00+00:00,69.895,39.874
2021-02-16 00:00:00+00:00,71.582,40.756
2021-02-16 06:00:00+00:00,73.845,41.152
2021-02-16 12:00:00+00:00,77.518,41.253
2021-02-16 18:00:00+00:00,79.747,41.293
2021-02-17 00:00:00+00:00,81.738,41.391
2021-02-17 06:00:00+00:00,82.305,41.265
2021-02-17 12:00:00+00:00,81.485,40.976
2021-02-17 18:00:00+00:00,79.755,40.603
2021-02-18 00:00:00+00:00,78.817,40.151
2021-02-18 06:00:00+00:00,77.217,39.639
2021-02-18 12:00:00+00:00,74.928,39.083
2021-02-18 18:00:00+00:00,71.518,38.495
2021-02-19 00:00:00+00:00,68.968,37.881
2021-02-19 06:00:00+00:00,66.192,37.247
2021-02-19 12:00:00+00:00,63.348,36.599
2021-02-19 18:00:00+00:00,60.853,35.942
2021-02-20 00:00:00+00:00,59.433,35.238
2021-02-20 06:00:00+00:00,57.535,34.567
2021-02-20 12:00:00+00:00,55.442,33.902
2021-02-20 18:00:00+00:00,53.182,33.221
2021-02-21 00:00:00+00:00,51.338,32.562
2021-02-21 06:00:00+00:00,48.810,31.908
2021-02-21 12:00:00+00:00,46.057,31.259
2021-02-21 18:00:00+00:00,43.882,30.620
2021-02-22 00:00:00+00:00,42.515,29.988
2021-02-22 06:00:00+00:00,41.223,29.367
2021-02-22 12:00:00+00:00,40.122,28.755
2021-02-22 18:00:00+00:00,39.655,28.157
2021-02-23 00:00:00+00:00,39.997,27.568
2021-02-23 06:00:00+00:00,39.598,26.991
2021-02-23 12:00:00+00:00,38.777,26.426
2021-02-23 18:00:00+00:00,37.565,25.871
2021-02-24 00:00:00+00:00,37.438,25.983
2021-02-24 06:00:00+00:00,37.732,26.168
2021-02-24 12:00:00+00:00,36.007,26.079
2021-02-24 18:00:00+00:00,35.907,25.940
2021-02-25 00:00:00+00:00,37.990,26.350
2021-02-25 06:00:00+00:00,39.617,26.588
2021-02-25 12:00:00+00:00,38.012,26.567
2021-02-25 18:00:00+00:00,37.473,26.707
2021-02-26 00:00:00+00:00,39.047,26.988
2021-02-26 06:00:00+00:00,39.125,27.119
2021-02-26 12:00:00+00:00,39.295,27.161
2021-02-26 18:00:00+00:00,38.637,27.292
2021-02-27 00:00:00+00:00,38.222,27.259
2021-02-27 06:00:00+00:00,38.250,27.799
2021-02-27 12:00:00+00:00,39.152,28.264
2021-02-27 18:00:00+00:00,40.817,30.613
2021-02-28 00:00:00+00:00,43.262,33.753
2021-02-28 06:00:00+00:00,45.640,35.808
2021-02-28 12:00:00+00:00,49.207,37.173
2021-02-28 18:00:00+00:00,55.215,38.555
2021-03-01 00:00:00+00:00,64.522,39.586
2021-03-01 06:00:00+00:00,73.058,40.909
2021-03-01 12:00:00+00:00,79.452,41.658
2021-03-01 18:00:00+00:00,83.602,42.441
2021-03-02 00:00:00+00:00,88.212,49.605
2021-03-02 06:00:00+00:00,91.690,64.160
2021-03-02 12:00:00+00:00,95.910,71.599
2021-03-02 18:00:00+00:00,103.030,73.521
2021-03-03 00:00:00+00:00,114.983,75.819
2021-03-03 06:00:00+00:00,132.060,84.816
2021-03-03 12:00:00+00:00,143.828,91.355
2021-03-03 18:00:00+00:00,152.987,95.583
2021-03-04 00:00:00+00:00,159.885,95.908
2021-03-04 06:00:00+00:00,164.657,95.632
2021-03-04 12:00:00+00:00,168.808,99.626
2021-03-04 18:00:00+00:00,174.378,99.546
2021-03-05 00:00:00+00:00,180.783,98.441
2021-03-05 06:00:00+00:00,185.900,97.125
2021-03-05 12:00:00+00:00,188.828,96.043
2021-03-05 18:00:00+00:00,190.482,96.228
2021-03-06 00:00:00+00:00,197.245,95.337
2021-03-06 06:00:00+00:00,198.553,95.089
2021-03-06 12:00:00+00:00,198.590,96.854
2021-03-06 18:00:00+00:00,197.727,94.882
2021-03-07 00:00:00+00:00,195.943,92.763
2021-03-07 06:00:00+00:00,193.203,90.633
2021-03-07 12:00:00+00:00,189.548,88.494
2021-03-07 18:00:00+00:00,185.387,86.360
2021-03-08 00:00:00+00:00,180.818,84.213
2021-03-08 06:00:00+00:00,175.773,82.121
2021-03-08 12:00:00+00:00,170.185,80.060
2021-03-08 18:00:00+00:00,163.885,78.017
2021-03-09 00:00:00+00:00,157.563,76.737
2021-03-09 06:00:00+00:00,151.402,75.285
2021-03-09 12:00:00+00:00,145.278,73.638
2021-03-09 18:00:00+00:00,140.090,72.129
2021-03-10 00:00:00+00:00,136.530,70.893
2021-03-10 06:00:00+00:00,133.898,69.507
2021-03-10 12:00:00+00:00,131.292,68.007
2021-03-10 18:00:00+00:00,128.030,66.489
2021-03-11 00:00:00+00:00,125.252,64.961
2021-03-11 06:00:00+00:00,122.558,63.437
2021-03-11 12:00:00+00:00,120.163,61.926
2021-03-11 18:00:00+00:00,117.688,60.433
2021-03-12 00:00:00+00:00,115.068,58.959
2021-03-12 06:00:00+00:00,112.012,57.520
2021-03-12 12:00:00+00:00,109.112,56.114
2021-03-12 18:00:00+00:00,106.062,54.739
2021-03-13 00:00:00+00:00,103.282,53.370
2021-03-13 06:00:00+00:00,100.473,52.060
2021-03-13 12:00:00+00:00,97.948,50.783
2021-03-13 18:00:00+00:00,95.457,49.540
2021-03-14 00:00:00+00:00,93.387,48.329
2021-03-14 06:00:00+00:00,90.883,47.151
2021-03-14 12:00:00+00:00,88.308,46.006
2021-03-14 18:00:00+00:00,85.192,44.892
2021-03-15 00:00:00+00:00,82.138,43.795
2021-03-15 06:00:00+00:00,78.945,42.957
2021-03-15 12:00:00+00:00,75.677,42.080
2021-03-15 18:00:00+00:00,72.628,41.167
2021-03-16 00:00:00+00:00,70.375,40.320
2021-03-16 06:00:00+00:00,68.530,40.183
2021-03-16 12:00:00+00:00,67.228,39.814
2021-03-16 18:00:00+00:00,64.818,39.310
2021-03-17 00:00:00+00:00,63.348,38.723
2021-03-17 06:00:00+00:00,62.285,38.107
2021-03-17 12:00:00+00:00,61.585,37.459
2021-03-17 18:00:00+00:00,61.177,36.858
2021-03-18 00:00:00+00:00,60.797,36.386
2021-03-18 06:00:00+00:00,60.280,36.363
2021-03-18 12:00:00+00:00,60.070,36.120
2021-03-18 18:00:00+00:00,59.732,35.692
2021-03-19 00:00:00+00:00,59.135,35.193
2021-03-19 06:00:00+00:00,57.810,34.659
2021-03-19 12:00:00+00:00,56.748,34.105
2021-03-19 18:00:00+00:00,55.693,33.540
2021-03-20 00:00:00+00:00,54.197,32.969
2021-03-20 06:00:00+00:00,52.717,32.396
2021-03-20 12:00:00+00:00,51.723,31.838
2021-03-20 18:00:00+00:00,50.457,31.280
2021-03-21 00:00:00+00:00,49.020,30.725
2021-03-21 06:00:00+00:00,47.270,30.175
2021-03-21 12:00:00+00:00,46.300,29.634
2021-03-21 18:00:00+00:00,45.832,29.097
2021-03-22 00:00:00+00:00,45.853,28.536
2021-03-22 06:00:00+00:00,45.803,28.029
2021-03-22 12:00:00+00:00,45.433,27.577
2021-03-22 18:00:00+00:00,44.812,27.108
2021-03-23 00:00:00+00:00,44.120,26.744
2021-03-23 06:00:00+00:00,43.428,26.452
2021-03-23 12:00:00+00:00,42.935,26.103
2021-03-23 18:00:00+00:00,42.077,25.724
2021-03-24 00:00:00+00:00,41.198,28.311
2021-03-24 06:00:00+00:00,40.735,29.857
2021-03-24 12:00:00+00:00,41.970,30.513
2021-03-24 18:00:00+00:00,44.798,30.818
2021-03-25 00:00:00+00:00,50.870,31.452
2021-03-25 06:00:00+00:00,60.540,31.886
2021-03-25 12:00:00+00:00,68.123,32.037
2021-03-25 18:00:00+00:00,71.232,31.995
2021-03-26 00:00:00+00:00,70.417,31.880
2021-03-26 06:00:00+00:00,69.712,31.691
2021-03-26 12:00:00+00:00,69.263,31.449
2021-03-26 18:00:00+00:00,66.698,31.162
2021-03-27 00:00:00+00:00,63.475,31.123
2021-03-27 06:00:00+00:00,60.767,30.966
2021-03-27 12:00:00+00:00,58.858,30.707
2021-03-27 18:00:00+00:00,56.862,30.421
2021-03-28 00:00:00+00:00,55.015,32.031
2021-03-28 06:00:00+00:00,55.123,34.667
2021-03-28 12:00:00+00:00,53.718,36.357
2021-03-28 18:00:00+00:00,54.533,37.613
2021-03-29 00:00:00+00:00,60.927,38.558
2021-03-29 06:00:00+00:00,68.675,39.051
