65060001,2552023
SAO MATEUS DO SUL,RIO IGUACU
8628139,-50.38172,-25.8824
datahora,q_m3s,qc1_m3s
2017-01-28T10:00:00+00:00,127.72,127.72
2017-01-29T10:00:00+00:00,126.38,126.38
2017-01-30T10:00:00+00:00,128.37,128.37
2017-01-31T10:00:00+00:00,131.84,131.84
2017-02-01T10:00:00+00:00,168.72,168.72
2017-02-02T10:00:00+00:00,197.06,197.06
2017-02-03T10:00:00+00:00,199.65,199.65
2017-02-04T10:00:00+00:00,195.19,195.19
2017-02-05T10:00:00+00:00,191.38,191.38
2017-02-06T10:00:00+00:00,186.97,186.97
2017-02-07T10:00:00+00:00,181.22,181.22
2017-02-08T10:00:00+00:00,173.42,173.42
2017-02-09T10:00:00+00:00,165.38,165.38
2017-02-10T10:00:00+00:00,159.55,159.55
2017-02-11T10:00:00+00:00,153.78,153.78
2017-02-12T10:00:00+00:00,144.21,144.21
2017-02-13T10:00:00+00:00,150.48,150.48
2017-02-14T10:00:00+00:00,186.76,186.76
2017-02-15T10:00:00+00:00,206.68,206.68
2017-02-16T10:00:00+00:00,217.92,217.92
2017-02-17T10:00:00+00:00,227.44,227.44
2017-02-18T10:00:00+00:00,234.38,234.38
2017-02-19T10:00:00+00:00,238.22,238.22
2017-02-20T10:00:00+00:00,239.08,239.08
2017-02-21T10:00:00+00:00,236.83,236.83
2017-02-22T10:00:00+00:00,231.75,231.75
2017-02-23T10:00:00+00:00,223.27,223.27
2017-02-24T10:00:00+00:00,211.16,211.16
2017-02-25T10:00:00+00:00,194.50,194.50
2017-02-26T10:00:00+00:00,171.71,171.71
2017-02-27T10:00:00+00:00,146.02,146.02
2017-02-28T10:00:00+00:00,122.56,122.56
2017-03-01T10:00:00+00:00,108.40,108.40
2017-03-02T10:00:00+00:00,99.61,99.61
2017-03-03T10:00:00+00:00,108.82,108.82
2017-03-04T10:00:00+00:00,129.77,129.77
2017-03-05T10:00:00+00:00,153.64,153.64
2017-03-06T10:00:00+00:00,159.16,159.16
2017-03-07T10:00:00+00:00,160.83,160.83
2017-03-08T10:00:00+00:00,154.17,154.17
2017-03-09T10:00:00+00:00,138.92,138.92
2017-03-10T10:00:00+00:00,122.78,122.78
2017-03-11T10:00:00+00:00,111.40,111.40
2017-03-12T10:00:00+00:00,102.58,102.58
2017-03-13T10:00:00+00:00,94.53,94.53
2017-03-14T10:00:00+00:00,91.45,91.45
2017-03-15T10:00:00+00:00,88.77,88.77
2017-03-16T10:00:00+00:00,89.03,89.03
2017-03-17T10:00:00+00:00,89.64,89.64
2017-03-18T10:00:00+00:00,88.16,88.16
2017-03-19T10:00:00+00:00,86.10,86.10
2017-03-20T10:00:00+00:00,82.43,82.43
2017-03-21T10:00:00+00:00,79.46,79.46
2017-03-22T10:00:00+00:00,77.23,77.23
2017-03-23T10:00:00+00:00,76.30,76.30
2017-03-24T10:00:00+00:00,74.12,74.12
2017-03-25T10:00:00+00:00,70.07,70.07
2017-03-26T10:00:00+00:00,65.51,65.51
2017-03-27T10:00:00+00:00,61.72,61.72
2017-03-28T10:00:00+00:00,59.27,59.27
2017-03-29T10:00:00+00:00,57.96,57.96
2017-03-30T10:00:00+00:00,56.72,56.72
2017-03-31T10:00:00+00:00,55.53,55.53
2017-04-01T10:00:00+00:00,54.09,54.09
2017-04-02T10:00:00+00:00,52.34,52.34
2017-04-03T10:00:00+00:00,51.33,51.33
2017-04-04T10:00:00+00:00,50.34,50.34
2017-04-05T10:00:00+00:00,49.67,49.67
2017-04-06T10:00:00+00:00,53.98,53.98
2017-04-07T10:00:00+00:00,63.59,63.59
2017-04-08T10:00:00+00:00,64.21,64.21
2017-04-09T10:00:00+00:00,68.11,68.11
2017-04-10T10:00:00+00:00,74.41,74.41
2017-04-11T10:00:00+00:00,80.32,80.32
2017-04-12T10:00:00+00:00,81.71,81.71
2017-04-13T10:00:00+00:00,77.18,77.18
2017-04-14T10:00:00+00:00,71.18,71.18
2017-04-15T10:00:00+00:00,66.34,66.34
2017-04-16T10:00:00+00:00,66.09,66.09
2017-04-17T10:00:00+00:00,66.23,66.23
2017-04-18T10:00:00+00:00,62.53,62.53
2017-04-19T10:00:00+00:00,57.91,57.91
2017-04-20T10:00:00+00:00,53.98,53.98
2017-04-21T10:00:00+00:00,51.64,51.64
2017-04-22T10:00:00+00:00,50.90,50.90
2017-04-23T10:00:00+00:00,49.95,49.95
2017-04-24T10:00:00+00:00,50.77,50.77
2017-04-25T10:00:00+00:00,51.65,51.65
2017-04-26T10:00:00+00:00,52.19,52.19
2017-04-27T10:00:00+00:00,54.26,54.26
2017-04-28T10:00:00+00:00,58.56,58.56
2017-04-29T10:00:00+00:00,62.79,62.79
2017-04-30T10:00:00+00:00,65.96,65.96
2017-05-01T10:00:00+00:00,67.08,67.08
2017-05-02T10:00:00+00:00,62.58,62.58
2017-05-03T10:00:00+00:00,56.13,56.13
2017-05-04T10:00:00+00:00,50.78,50.78
2017-05-05T10:00:00+00:00,47.84,47.84
2017-05-06T10:00:00+00:00,47.14,47.14
2017-05-07T10:00:00+00:00,46.17,46.17
2017-05-08T10:00:00+00:00,45.71,45.71
2017-05-09T10:00:00+00:00,46.38,46.38
2017-05-10T10:00:00+00:00,46.06,46.06
2017-05-11T10:00:00+00:00,44.98,44.98
2017-05-12T10:00:00+00:00,44.08,44.08
2017-05-13T10:00:00+00:00,43.22,43.22
2017-05-14T10:00:00+00:00,42.73,42.73
2017-05-15T10:00:00+00:00,43.78,43.78
2017-05-16T10:00:00+00:00,43.95,43.95
2017-05-17T10:00:00+00:00,46.09,46.09
2017-05-18T10:00:00+00:00,49.19,49.19
2017-05-19T10:00:00+00:00,52.09,52.09
2017-05-20T10:00:00+00:00,79.25,79.25
2017-05-21T10:00:00+00:00,108.49,108.49
2017-05-22T10:00:00+00:00,135.13,135.13
2017-05-23T10:00:00+00:00,148.47,148.47
2017-05-24T10:00:00+00:00,157.30,157.30
2017-05-25T10:00:00+00:00,160.15,160.15
2017-05-26T10:00:00+00:00,155.49,155.49
2017-05-27T10:00:00+00:00,146.61,146.61
2017-05-28T10:00:00+00:00,138.19,138.19
2017-05-29T10:00:00+00:00,138.18,138.18
2017-05-30T10:00:00+00:00,137.94,137.94
2017-05-31T10:00:00+00:00,132.92,132.92
2017-06-01T10:00:00+00:00,138.53,138.53
2017-06-02T10:00:00+00:00,167.17,167.17
2017-06-03T10:00:00+00:00,184.76,184.76
2017-06-04T10:00:00+00:00,195.60,195.60
2017-06-05T10:00:00+00:00,201.13,201.13
2017-06-06T10:00:00+00:00,203.43,203.43
2017-06-07T10:00:00+00:00,206.39,206.39
2017-06-08T10:00:00+00:00,214.40,214.40
2017-06-09T10:00:00+00:00,225.43,225.43
2017-06-10T10:00:00+00:00,242.06,242.06
2017-06-11T10:00:00+00:00,263.87,263.87
2017-06-12T10:00:00+00:00,290.74,290.74
2017-06-13T10:00:00+00:00,308.91,308.91
2017-06-14T10:00:00+00:00,314.60,314.60
2017-06-15T10:00:00+00:00,313.13,313.13
2017-06-16T10:00:00+00:00,306.76,306.76
2017-06-17T10:00:00+00:00,298.29,298.29
2017-06-18T10:00:00+00:00,288.74,288.74
2017-06-19T10:00:00+00:00,277.75,277.75
2017-06-20T10:00:00+00:00,264.40,264.40
2017-06-21T10:00:00+00:00,244.66,244.66
2017-06-22T10:00:00+00:00,209.27,209.27
2017-06-23T10:00:00+00:00,164.24,164.24
2017-06-24T10:00:00+00:00,137.59,137.59
2017-06-25T10:00:00+00:00,128.26,128.26
2017-06-26T10:00:00+00:00,122.82,122.82
2017-06-27T10:00:00+00:00,116.48,116.48
2017-06-28T10:00:00+00:00,108.70,108.70
2017-06-29T10:00:00+00:00,99.42,99.42
2017-06-30T10:00:00+00:00,90.59,90.59
2017-07-01T10:00:00+00:00,83.39,83.39
2017-07-02T10:00:00+00:00,77.56,77.56
2017-07-03T10:00:00+00:00,72.54,72.54
2017-07-04T10:00:00+00:00,67.89,67.89
2017-07-05T10:00:00+00:00,64.40,64.40
2017-07-06T10:00:00+00:00,61.82,61.82
2017-07-07T10:00:00+00:00,59.80,59.80
2017-07-08T10:00:00+00:00,58.31,58.31
2017-07-09T10:00:00+00:00,57.33,57.33
2017-07-10T10:00:00+00:00,56.39,56.39
2017-07-11T10:00:00+00:00,55.71,55.71
2017-07-12T10:00:00+00:00,54.81,54.81
2017-07-13T10:00:00+00:00,53.42,53.42
2017-07-14T10:00:00+00:00,52.09,52.09
2017-07-15T10:00:00+00:00,51.31,51.31
2017-07-16T10:00:00+00:00,50.58,50.58
2017-07-17T10:00:00+00:00,49.23,49.23
2017-07-18T10:00:00+00:00,48.26,48.26
2017-07-19T10:00:00+00:00,46.17,46.17
2017-07-20T10:00:00+00:00,44.36,44.36
2017-07-21T10:00:00+00:00,NA,NA
2017-07-22T10:00:00+00:00,NA,NA
2017-07-23T10:00:00+00:00,NA,NA
2017-07-24T10:00:00+00:00,NA,NA
2017-07-25T10:00:00+00:00,NA,NA
2017-07-26T10:00:00+00:00,NA,NA
2017-07-27T10:00:00+00:00,NA,NA
2017-07-28T10:00:00+00:00,NA,NA
2017-07-29T10:00:00+00:00,38.88,38.88
2017-07-30T10:00:00+00:00,NA,NA
2017-07-31T10:00:00+00:00,NA,NA
2017-08-01T10:00:00+00:00,39.54,39.54
2017-08-02T10:00:00+00:00,38.90,38.90
2017-08-03T10:00:00+00:00,39.06,39.06
2017-08-04T10:00:00+00:00,40.84,40.84
2017-08-05T10:00:00+00:00,42.60,42.60
2017-08-06T10:00:00+00:00,43.84,43.84
2017-08-07T10:00:00+00:00,46.38,46.38
2017-08-08T10:00:00+00:00,46.50,46.50
2017-08-09T10:00:00+00:00,43.58,43.58
2017-08-10T10:00:00+00:00,40.97,40.97
2017-08-11T10:00:00+00:00,38.91,38.91
2017-08-12T10:00:00+00:00,37.84,37.84
2017-08-13T10:00:00+00:00,37.19,37.19
2017-08-14T10:00:00+00:00,38.15,38.15
2017-08-15T10:00:00+00:00,41.62,41.62
2017-08-16T10:00:00+00:00,44.24,44.24
2017-08-17T10:00:00+00:00,45.83,45.83
2017-08-18T10:00:00+00:00,50.24,50.24
2017-08-19T10:00:00+00:00,50.33,50.33
2017-08-20T10:00:00+00:00,51.25,51.25
2017-08-21T10:00:00+00:00,77.54,77.54
2017-08-22T10:00:00+00:00,104.24,104.24
2017-08-23T10:00:00+00:00,122.89,122.89
2017-08-24T10:00:00+00:00,129.71,129.71
2017-08-25T10:00:00+00:00,124.31,124.31
2017-08-26T10:00:00+00:00,119.44,119.44
2017-08-27T10:00:00+00:00,117.33,117.33
2017-08-28T10:00:00+00:00,112.64,112.64
2017-08-29T10:00:00+00:00,100.92,100.92
2017-08-30T10:00:00+00:00,84.13,84.13
2017-08-31T10:00:00+00:00,68.66,68.66
2017-09-01T10:00:00+00:00,58.34,58.34
2017-09-02T10:00:00+00:00,52.06,52.06
2017-09-03T10:00:00+00:00,47.07,47.07
2017-09-04T10:00:00+00:00,46.17,46.17
2017-09-05T10:00:00+00:00,44.30,44.30
2017-09-06T10:00:00+00:00,42.72,42.72
2017-09-07T10:00:00+00:00,41.43,41.43
2017-09-08T10:00:00+00:00,40.49,40.49
2017-09-09T10:00:00+00:00,39.61,39.61
2017-09-10T10:00:00+00:00,38.32,38.32
2017-09-11T10:00:00+00:00,37.33,37.33
2017-09-12T10:00:00+00:00,36.01,36.01
2017-09-13T10:00:00+00:00,35.17,35.17
2017-09-14T10:00:00+00:00,34.31,34.31
2017-09-15T10:00:00+00:00,33.41,33.41
2017-09-16T10:00:00+00:00,32.86,32.86
2017-09-17T10:00:00+00:00,32.24,32.24
2017-09-18T10:00:00+00:00,31.72,31.72
2017-09-19T10:00:00+00:00,31.27,31.27
2017-09-20T10:00:00+00:00,31.14,31.14
2017-09-21T10:00:00+00:00,30.81,30.81
2017-09-22T10:00:00+00:00,30.22,30.22
2017-09-23T10:00:00+00:00,29.61,29.61
2017-09-24T10:00:00+00:00,29.74,29.74
2017-09-25T10:00:00+00:00,30.95,30.95
2017-09-26T10:00:00+00:00,30.89,30.89
2017-09-27T10:00:00+00:00,30.13,30.13
2017-09-28T10:00:00+00:00,29.16,29.16
2017-09-29T10:00:00+00:00,29.81,29.81
2017-09-30T10:00:00+00:00,28.88,28.88
2017-10-01T10:00:00+00:00,32.29,32.29
2017-10-02T10:00:00+00:00,35.78,35.78
2017-10-03T10:00:00+00:00,37.51,37.51
2017-10-04T10:00:00+00:00,48.69,48.69
2017-10-05T10:00:00+00:00,56.57,56.57
2017-10-06T10:00:00+00:00,61.48,61.48
2017-10-07T10:00:00+00:00,71.24,71.24
2017-10-08T10:00:00+00:00,74.92,74.92
2017-10-09T10:00:00+00:00,81.21,81.21
2017-10-10T10:00:00+00:00,98.73,98.73
2017-10-11T10:00:00+00:00,121.55,121.55
2017-10-12T10:00:00+00:00,134.70,134.70
2017-10-13T10:00:00+00:00,136.23,136.23
2017-10-14T10:00:00+00:00,134.52,134.52
2017-10-15T10:00:00+00:00,135.45,135.45
2017-10-16T10:00:00+00:00,138.36,138.36
2017-10-17T10:00:00+00:00,142.12,142.12
2017-10-18T10:00:00+00:00,140.23,140.23
2017-10-19T10:00:00+00:00,135.16,135.16
2017-10-20T10:00:00+00:00,129.30,129.30
2017-10-21T10:00:00+00:00,119.45,119.45
2017-10-22T10:00:00+00:00,107.58,107.58
2017-10-23T10:00:00+00:00,99.56,99.56
2017-10-24T10:00:00+00:00,98.95,98.95
2017-10-25T10:00:00+00:00,97.44,97.44
2017-10-26T10:00:00+00:00,93.39,93.39
2017-10-27T10:00:00+00:00,94.47,94.47
2017-10-28T10:00:00+00:00,101.61,101.61
2017-10-29T10:00:00+00:00,109.22,109.22
2017-10-30T10:00:00+00:00,118.76,118.76
2017-10-31T10:00:00+00:00,146.88,146.88
2017-11-01T10:00:00+00:00,168.19,168.19
2017-11-02T10:00:00+00:00,179.94,179.94
2017-11-03T10:00:00+00:00,184.42,184.42
2017-11-04T10:00:00+00:00,182.95,182.95
2017-11-05T10:00:00+00:00,178.81,178.81
2017-11-06T10:00:00+00:00,171.01,171.01
2017-11-07T10:00:00+00:00,161.58,161.58
2017-11-08T10:00:00+00:00,153.21,153.21
2017-11-09T10:00:00+00:00,140.62,140.62
2017-11-10T10:00:00+00:00,126.81,126.81
2017-11-11T10:00:00+00:00,114.46,114.46
2017-11-12T10:00:00+00:00,107.72,107.72
2017-11-13T10:00:00+00:00,110.39,110.39
2017-11-14T10:00:00+00:00,116.22,116.22
2017-11-15T10:00:00+00:00,115.96,115.96
2017-11-16T10:00:00+00:00,114.46,114.46
2017-11-17T10:00:00+00:00,109.74,109.74
2017-11-18T10:00:00+00:00,100.14,100.14
2017-11-19T10:00:00+00:00,116.06,116.06
2017-11-20T10:00:00+00:00,147.81,147.81
2017-11-21T10:00:00+00:00,169.37,169.37
2017-11-22T10:00:00+00:00,183.03,183.03
2017-11-23T10:00:00+00:00,191.38,191.38
2017-11-24T10:00:00+00:00,189.01,189.01
2017-11-25T10:00:00+00:00,182.04,182.04
2017-11-26T10:00:00+00:00,169.67,169.67
2017-11-27T10:00:00+00:00,154.34,154.34
2017-11-28T10:00:00+00:00,134.12,134.12
2017-11-29T10:00:00+00:00,116.02,116.02
2017-11-30T10:00:00+00:00,105.29,105.29
2017-12-01T10:00:00+00:00,98.29,98.29
2017-12-02T10:00:00+00:00,91.22,91.22
2017-12-03T10:00:00+00:00,83.81,83.81
2017-12-04T10:00:00+00:00,75.57,75.57
2017-12-05T10:00:00+00:00,68.67,68.67
2017-12-06T10:00:00+00:00,64.02,64.02
2017-12-07T10:00:00+00:00,59.52,59.52
2017-12-08T10:00:00+00:00,56.88,56.88
2017-12-09T10:00:00+00:00,56.37,56.37
2017-12-10T10:00:00+00:00,55.34,55.34
2017-12-11T10:00:00+00:00,53.53,53.53
2017-12-12T10:00:00+00:00,51.78,51.78
2017-12-13T10:00:00+00:00,48.62,48.62
2017-12-14T10:00:00+00:00,45.78,45.78
2017-12-15T10:00:00+00:00,43.69,43.69
2017-12-16T10:00:00+00:00,42.58,42.58
2017-12-17T10:00:00+00:00,44.99,44.99
2017-12-18T10:00:00+00:00,47.37,47.37
2017-12-19T10:00:00+00:00,49.41,49.41
2017-12-20T10:00:00+00:00,55.76,55.76
2017-12-21T10:00:00+00:00,58.31,58.31
2017-12-22T10:00:00+00:00,59.56,59.56
2017-12-23T10:00:00+00:00,62.77,62.77
2017-12-24T10:00:00+00:00,63.17,63.17
2017-12-25T10:00:00+00:00,61.56,61.56
2017-12-26T10:00:00+00:00,64.79,64.79
2017-12-27T10:00:00+00:00,93.62,93.62
2017-12-28T10:00:00+00:00,127.08,127.08
2017-12-29T10:00:00+00:00,143.16,143.16
2017-12-30T10:00:00+00:00,170.53,170.53
2017-12-31T10:00:00+00:00,187.39,187.39
2018-01-01T10:00:00+00:00,199.32,199.32
2018-01-02T10:00:00+00:00,213.24,213.24
2018-01-03T10:00:00+00:00,230.06,230.06
2018-01-04T10:00:00+00:00,245.32,245.32
2018-01-05T10:00:00+00:00,258.73,258.73
2018-01-06T10:00:00+00:00,270.17,270.17
2018-01-07T10:00:00+00:00,277.23,277.23
2018-01-08T10:00:00+00:00,278.32,278.32
2018-01-09T10:00:00+00:00,274.18,274.18
2018-01-10T10:00:00+00:00,267.22,267.22
2018-01-11T10:00:00+00:00,258.55,258.55
2018-01-12T10:00:00+00:00,248.09,248.09
2018-01-13T10:00:00+00:00,234.76,234.76
2018-01-14T10:00:00+00:00,222.59,222.59
2018-01-15T10:00:00+00:00,212.52,212.52
2018-01-16T10:00:00+00:00,203.30,203.30
2018-01-17T10:00:00+00:00,194.05,194.05
2018-01-18T10:00:00+00:00,189.76,189.76
2018-01-19T10:00:00+00:00,202.26,202.26
2018-01-20T10:00:00+00:00,215.41,215.41
2018-01-21T10:00:00+00:00,229.38,229.38
2018-01-22T10:00:00+00:00,241.23,241.23
2018-01-23T10:00:00+00:00,254.23,254.23
2018-01-24T10:00:00+00:00,264.33,264.33
2018-01-25T10:00:00+00:00,273.18,273.18
2018-01-26T10:00:00+00:00,280.99,280.99
2018-01-27T10:00:00+00:00,289.89,289.89
2018-01-28T10:00:00+00:00,297.50,297.50
2018-01-29T10:00:00+00:00,304.44,304.44
2018-01-30T10:00:00+00:00,313.33,313.33
2018-01-31T10:00:00+00:00,319.34,319.34
2018-02-01T10:00:00+00:00,323.41,323.41
2018-02-02T10:00:00+00:00,328.50,328.50
2018-02-03T10:00:00+00:00,330.26,330.26
2018-02-04T10:00:00+00:00,326.20,326.20
2018-02-05T10:00:00+00:00,317.88,317.88
2018-02-06T10:00:00+00:00,306.82,306.82
2018-02-07T10:00:00+00:00,295.68,295.68
2018-02-08T10:00:00+00:00,284.10,284.10
2018-02-09T10:00:00+00:00,271.47,271.47
2018-02-10T10:00:00+00:00,256.40,256.40
2018-02-11T10:00:00+00:00,235.69,235.69
2018-02-12T10:00:00+00:00,204.32,204.32
2018-02-13T10:00:00+00:00,170.36,170.36
2018-02-14T10:00:00+00:00,153.09,153.09
2018-02-15T10:00:00+00:00,146.60,146.60
2018-02-16T10:00:00+00:00,144.45,144.45
2018-02-17T10:00:00+00:00,141.09,141.09
2018-02-18T10:00:00+00:00,139.32,139.32
2018-02-19T10:00:00+00:00,140.66,140.66
2018-02-20T10:00:00+00:00,144.10,144.10
2018-02-21T10:00:00+00:00,147.47,147.47
2018-02-22T10:00:00+00:00,146.82,146.82
2018-02-23T10:00:00+00:00,142.21,142.21
2018-02-24T10:00:00+00:00,133.53,133.53
2018-02-25T10:00:00+00:00,121.75,121.75
2018-02-26T10:00:00+00:00,110.02,110.02
2018-02-27T10:00:00+00:00,99.33,99.33
2018-02-28T10:00:00+00:00,89.54,89.54
2018-03-01T10:00:00+00:00,80.54,80.54
2018-03-02T10:00:00+00:00,74.88,74.88
2018-03-03T10:00:00+00:00,73.69,73.69
2018-03-04T10:00:00+00:00,79.80,79.80
2018-03-05T10:00:00+00:00,86.94,86.94
2018-03-06T10:00:00+00:00,111.11,111.11
2018-03-07T10:00:00+00:00,129.81,129.81
2018-03-08T10:00:00+00:00,133.11,133.11
2018-03-09T10:00:00+00:00,135.18,135.18
2018-03-10T10:00:00+00:00,141.74,141.74
2018-03-11T10:00:00+00:00,150.50,150.50
2018-03-12T10:00:00+00:00,157.61,157.61
2018-03-13T10:00:00+00:00,161.62,161.62
2018-03-14T10:00:00+00:00,164.45,164.45
2018-03-15T10:00:00+00:00,167.47,167.47
2018-03-16T10:00:00+00:00,165.30,165.30
2018-03-17T10:00:00+00:00,154.34,154.34
2018-03-18T10:00:00+00:00,147.41,147.41
2018-03-19T10:00:00+00:00,143.09,143.09
2018-03-20T10:00:00+00:00,137.24,137.24
2018-03-21T10:00:00+00:00,139.71,139.71
2018-03-22T10:00:00+00:00,146.61,146.61
2018-03-23T10:00:00+00:00,150.11,150.11
2018-03-24T10:00:00+00:00,158.88,158.88
2018-03-25T10:00:00+00:00,167.69,167.69
2018-03-26T10:00:00+00:00,174.59,174.59
2018-03-27T10:00:00+00:00,176.14,176.14
2018-03-28T10:00:00+00:00,173.57,173.57
2018-03-29T10:00:00+00:00,164.80,164.80
2018-03-30T10:00:00+00:00,168.97,168.97
2018-03-31T10:00:00+00:00,176.67,176.67
2018-04-01T10:00:00+00:00,183.26,183.26
2018-04-02T10:00:00+00:00,189.79,189.79
2018-04-03T10:00:00+00:00,195.53,195.53
2018-04-04T10:00:00+00:00,200.99,200.99
2018-04-05T10:00:00+00:00,207.05,207.05
2018-04-06T10:00:00+00:00,212.80,212.80
2018-04-07T10:00:00+00:00,217.02,217.02
2018-04-08T10:00:00+00:00,218.30,218.30
2018-04-09T10:00:00+00:00,215.37,215.37
2018-04-10T10:00:00+00:00,205.97,205.97
2018-04-11T10:00:00+00:00,185.65,185.65
2018-04-12T10:00:00+00:00,149.10,149.10
2018-04-13T10:00:00+00:00,112.55,112.55
2018-04-14T10:00:00+00:00,91.83,91.83
2018-04-15T10:00:00+00:00,80.32,80.32
2018-04-16T10:00:00+00:00,72.73,72.73
2018-04-17T10:00:00+00:00,67.00,67.00
2018-04-18T10:00:00+00:00,62.63,62.63
2018-04-19T10:00:00+00:00,59.46,59.46
2018-04-20T10:00:00+00:00,57.38,57.38
2018-04-21T10:00:00+00:00,55.91,55.91
2018-04-22T10:00:00+00:00,54.64,54.64
2018-04-23T10:00:00+00:00,53.31,53.31
2018-04-24T10:00:00+00:00,51.56,51.56
2018-04-25T10:00:00+00:00,49.79,49.79
2018-04-26T10:00:00+00:00,47.94,47.94
2018-04-27T10:00:00+00:00,46.30,46.30
2018-04-28T10:00:00+00:00,45.16,45.16
2018-04-29T10:00:00+00:00,44.12,44.12
2018-04-30T10:00:00+00:00,43.11,43.11
2018-05-01T10:00:00+00:00,42.56,42.56
2018-05-02T10:00:00+00:00,42.82,42.82
2018-05-03T10:00:00+00:00,43.31,43.31
2018-05-04T10:00:00+00:00,41.53,41.53
2018-05-05T10:00:00+00:00,39.85,39.85
2018-05-06T10:00:00+00:00,38.79,38.79
2018-05-07T10:00:00+00:00,38.18,38.18
2018-05-08T10:00:00+00:00,38.30,38.30
2018-05-09T10:00:00+00:00,37.80,37.80
2018-05-10T10:00:00+00:00,36.95,36.95
2018-05-11T10:00:00+00:00,36.33,36.33
2018-05-12T10:00:00+00:00,36.43,36.43
2018-05-13T10:00:00+00:00,36.18,36.18
2018-05-14T10:00:00+00:00,35.67,35.67
2018-05-15T10:00:00+00:00,35.27,35.27
2018-05-16T10:00:00+00:00,34.80,34.80
2018-05-17T10:00:00+00:00,34.07,34.07
2018-05-18T10:00:00+00:00,33.07,33.07
2018-05-19T10:00:00+00:00,33.15,33.15
2018-05-20T10:00:00+00:00,34.14,34.14
2018-05-21T10:00:00+00:00,35.46,35.46
2018-05-22T10:00:00+00:00,37.14,37.14
2018-05-23T10:00:00+00:00,43.52,43.52
2018-05-24T10:00:00+00:00,46.20,46.20
2018-05-25T10:00:00+00:00,42.38,42.38
2018-05-26T10:00:00+00:00,38.26,38.26
2018-05-27T10:00:00+00:00,35.21,35.21
2018-05-28T10:00:00+00:00,33.68,33.68
2018-05-29T10:00:00+00:00,32.59,32.59
2018-05-30T10:00:00+00:00,31.91,31.91
2018-05-31T10:00:00+00:00,31.20,31.20
2018-06-01T10:00:00+00:00,30.59,30.59
2018-06-02T10:00:00+00:00,30.20,30.20
2018-06-03T10:00:00+00:00,30.67,30.67
2018-06-04T10:00:00+00:00,30.67,30.67
2018-06-05T10:00:00+00:00,31.19,31.19
2018-06-06T10:00:00+00:00,33.46,33.46
2018-06-07T10:00:00+00:00,39.11,39.11
2018-06-08T10:00:00+00:00,41.84,41.84
2018-06-09T10:00:00+00:00,44.12,44.12
2018-06-10T10:00:00+00:00,46.32,46.32
2018-06-11T10:00:00+00:00,48.09,48.09
2018-06-12T10:00:00+00:00,51.02,51.02
2018-06-13T10:00:00+00:00,51.01,51.01
2018-06-14T10:00:00+00:00,49.13,49.13
2018-06-15T10:00:00+00:00,48.28,48.28
2018-06-16T10:00:00+00:00,51.40,51.40
2018-06-17T10:00:00+00:00,54.01,54.01
2018-06-18T10:00:00+00:00,52.58,52.58
2018-06-19T10:00:00+00:00,50.70,50.70
2018-06-20T10:00:00+00:00,50.70,50.70
2018-06-21T10:00:00+00:00,49.58,49.58
2018-06-22T10:00:00+00:00,46.59,46.59
2018-06-23T10:00:00+00:00,43.52,43.52
2018-06-24T10:00:00+00:00,40.91,40.91
2018-06-25T10:00:00+00:00,38.69,38.69
2018-06-26T10:00:00+00:00,36.79,36.79
2018-06-27T10:00:00+00:00,36.76,36.76
2018-06-28T10:00:00+00:00,49.18,49.18
2018-06-29T10:00:00+00:00,67.85,67.85
2018-06-30T10:00:00+00:00,79.99,79.99
2018-07-01T10:00:00+00:00,85.88,85.88
2018-07-02T10:00:00+00:00,83.70,83.70
2018-07-03T10:00:00+00:00,76.52,76.52
2018-07-04T10:00:00+00:00,66.75,66.75
2018-07-05T10:00:00+00:00,57.64,57.64
2018-07-06T10:00:00+00:00,51.76,51.76
2018-07-07T10:00:00+00:00,48.48,48.48
2018-07-08T10:00:00+00:00,45.75,45.75
2018-07-09T10:00:00+00:00,43.19,43.19
2018-07-10T10:00:00+00:00,40.98,40.98
2018-07-11T10:00:00+00:00,39.23,39.23
2018-07-12T10:00:00+00:00,37.71,37.71
2018-07-13T10:00:00+00:00,36.28,36.28
2018-07-14T10:00:00+00:00,35.24,35.24
2018-07-15T10:00:00+00:00,34.55,34.55
2018-07-16T10:00:00+00:00,33.70,33.70
2018-07-17T10:00:00+00:00,32.94,32.94
2018-07-18T10:00:00+00:00,32.33,32.33
2018-07-19T10:00:00+00:00,31.74,31.74
2018-07-20T10:00:00+00:00,31.03,31.03
2018-07-21T10:00:00+00:00,30.52,30.52
2018-07-22T10:00:00+00:00,30.00,30.00
2018-07-23T10:00:00+00:00,29.47,29.47
2018-07-24T10:00:00+00:00,29.07,29.07
2018-07-25T10:00:00+00:00,28.60,28.60
2018-07-26T10:00:00+00:00,28.18,28.18
2018-07-27T10:00:00+00:00,27.74,27.74
2018-07-28T10:00:00+00:00,27.66,27.66
2018-07-29T10:00:00+00:00,27.52,27.52
2018-07-30T10:00:00+00:00,27.51,27.51
2018-07-31T10:00:00+00:00,27.29,27.29
2018-08-01T10:00:00+00:00,26.99,26.99
2018-08-02T10:00:00+00:00,26.55,26.55
2018-08-03T10:00:00+00:00,26.42,26.42
2018-08-04T10:00:00+00:00,27.18,27.18
2018-08-05T10:00:00+00:00,27.96,27.96
2018-08-06T10:00:00+00:00,27.05,27.05
2018-08-07T10:00:00+00:00,26.33,26.33
2018-08-08T10:00:00+00:00,26.04,26.04
